OrderID;Date;CustomerID;Product;Quantity;UnitPrice;ShippingAddress;PaymentMethod;OrderStatus;TrackingNumber;ItemsInCart;CouponCode;ReferralSource;TotalPrice;Calculated_Total_Price;Validated Status;Month Name;Month
ORD200355;03/06/2025;C18353;Tablet;3;433,33;677 Main St;Credit Card;Cancelled;TRK78766533;4;Freeship;Referral;1299,99;1299,99;Correct;June;6
ORD200356;06/05/2023;C26966;Printer;5;374,58;907 Main St;Gift Card;Cancelled;TRK83889574;10;Freeship;Instagram;1872,9;1872,9;Check;May;5
ORD200357;08/07/2023;C74982;Laptop;5;408,56;398 Main St;Debit Card;Delivered;TRK98700702;8;Freeship;Instagram;2042,8;2042,8;Correct;July;7
ORD200358;07/04/2024;C70633;Tablet;2;183,67;747 Main St;Online;Cancelled;TRK82540521;3;Save10;Google;367,34;367,34;Correct;April;4
ORD200359;09/06/2023;C95643;Desk;4;606,57;303 Main St;Debit Card;Delivered;TRK23286689;5;Winter15;Referral;2426,28;2426,28;Correct;June;6
ORD200360;06/06/2024;C53810;Phone;4;589,57;779 Main St;Cash;Pending;TRK34630612;8;No Coupon;Instagram;2358,28;2358,28;Correct;June;6
ORD200361;29/06/2024;C53464;Printer;5;659,85;197 Main St;Credit Card;Delivered;TRK32743531;9;Save10;Facebook;3299,25;3299,25;Correct;June;6
ORD200362;27/06/2023;C53697;Monitor;4;206,84;312 Main St;Cash;Cancelled;TRK60476656;5;Winter15;Instagram;827,36;827,36;Correct;June;6
ORD200363;24/05/2024;C31668;Laptop;5;113,87;871 Main St;Credit Card;Pending;TRK42584392;6;Save10;Email;569,35;569,35;Correct;May;5
ORD200364;24/11/2023;C85282;Phone;5;628,74;740 Main St;Cash;Cancelled;TRK86767206;9;Freeship;Facebook;3143,7;3143,7;Correct;November;11
ORD200365;14/02/2025;C56796;Phone;1;678,38;607 Main St;Credit Card;Cancelled;TRK74263180;4;Save10;Referral;678,38;678,38;Correct;February;2
ORD200366;10/02/2023;C95213;Printer;3;602,24;603 Main St;Debit Card;Pending;TRK40630538;8;No Coupon;Referral;1806,72;1806,72;Correct;February;2
ORD200367;25/04/2024;C13108;Laptop;5;658,77;712 Main St;Gift Card;Pending;TRK82284400;10;Freeship;Instagram;3293,85;3293,85;Correct;April;4
ORD200368;01/05/2023;C85322;Monitor;3;271,02;403 Main St;Credit Card;Cancelled;TRK89728869;6;No Coupon;Google;813,06;813,06;Correct;May;5
ORD200369;22/12/2024;C43545;Monitor;5;375,25;216 Main St;Gift Card;Pending;TRK73937402;9;Save10;Email;1876,25;1876,25;Correct;December;12
ORD200370;03/05/2025;C80649;Phone;1;312,11;870 Main St;Online;Cancelled;TRK41143313;4;Winter15;Facebook;312,11;312,11;Correct;May;5
ORD200371;05/01/2023;C59752;Phone;5;307,76;179 Main St;Gift Card;Pending;TRK82229639;9;Freeship;Google;1538,8;1538,8;Correct;January;1
ORD200372;14/02/2025;C53645;Chair;3;483,53;166 Main St;Cash;Returned;TRK12123939;4;No Coupon;Referral;1450,59;1450,59;Correct;February;2
ORD200373;02/01/2023;C60178;Laptop;3;341,15;969 Main St;Cash;Pending;TRK84505143;4;Freeship;Instagram;1023,45;1023,45;Check;January;1
ORD200374;16/09/2024;C20286;Monitor;1;571,9;129 Main St;Gift Card;Pending;TRK67648338;1;Winter15;Instagram;571,9;571,9;Correct;September;9
ORD200375;16/01/2025;C87547;Monitor;4;95,03;400 Main St;Online;Shipped;TRK71027262;8;Freeship;Facebook;380,12;380,12;Correct;January;1
ORD200376;24/08/2023;C64549;Monitor;5;201,22;341 Main St;Debit Card;Pending;TRK20788231;6;Freeship;Facebook;1006,1;1006,1;Correct;August;8
ORD200377;22/07/2024;C24884;Monitor;1;260,26;625 Main St;Online;Pending;TRK44538419;5;Winter15;Instagram;260,26;260,26;Correct;July;7
ORD200378;01/02/2024;C62666;Chair;5;64,5;148 Main St;Credit Card;Pending;TRK91029390;8;Winter15;Instagram;322,5;322,5;Correct;February;2
ORD200379;21/09/2024;C47284;Phone;3;297,67;500 Main St;Online;Shipped;TRK85756094;6;No Coupon;Google;893,01;893,01;Correct;September;9
ORD200380;20/04/2024;C35355;Printer;4;331,9;127 Main St;Cash;Pending;TRK52935059;5;Save10;Instagram;1327,6;1327,6;Correct;April;4
ORD200381;07/06/2023;C29467;Chair;1;191,76;223 Main St;Credit Card;Returned;TRK98103385;1;Freeship;Instagram;191,76;191,76;Correct;June;6
ORD200382;30/01/2025;C26718;Printer;4;263,09;272 Main St;Debit Card;Shipped;TRK91702525;8;Save10;Google;1052,36;1052,36;Correct;January;1
ORD200383;20/01/2023;C18944;Chair;4;393,8;837 Main St;Credit Card;Pending;TRK45275439;7;Save10;Email;1575,2;1575,2;Correct;January;1
ORD200384;24/11/2024;C35628;Chair;3;553,57;147 Main St;Credit Card;Returned;TRK45688220;4;Freeship;Facebook;1660,71;1660,71;Correct;November;11
ORD200385;31/10/2023;C56851;Chair;5;191,63;752 Main St;Gift Card;Delivered;TRK65290904;6;Freeship;Facebook;958,15;958,15;Correct;October;10
ORD200386;28/04/2023;C12421;Tablet;1;93,02;373 Main St;Online;Returned;TRK32588504;4;No Coupon;Email;93,02;93,02;Correct;April;4
ORD200387;27/06/2024;C25316;Printer;2;39,53;904 Main St;Credit Card;Shipped;TRK55423551;3;Winter15;Google;79,06;79,06;Correct;June;6
ORD200388;28/12/2023;C22657;Printer;3;633,97;152 Main St;Cash;Pending;TRK49157047;7;Winter15;Facebook;1901,91;1901,91;Correct;December;12
ORD200389;17/12/2023;C29703;Desk;4;697,5;558 Main St;Cash;Shipped;TRK40543461;7;Freeship;Referral;2790;2790;Correct;December;12
ORD200390;14/07/2023;C55996;Printer;5;508,69;885 Main St;Cash;Delivered;TRK30547638;10;Freeship;Google;2543,45;2543,45;Correct;July;7
ORD200391;16/01/2025;C60037;Laptop;2;527,46;516 Main St;Debit Card;Cancelled;TRK82009557;3;Freeship;Referral;1054,92;1054,92;Correct;January;1
ORD200392;28/02/2024;C95100;Phone;1;627,2;197 Main St;Online;Delivered;TRK47366265;1;Winter15;Email;627,2;627,2;Correct;February;2
ORD200393;14/07/2024;C39906;Printer;1;75,01;921 Main St;Credit Card;Returned;TRK24632134;3;No Coupon;Google;75,01;75,01;Correct;July;7
ORD200394;05/07/2023;C70148;Desk;5;529,55;359 Main St;Gift Card;Shipped;TRK34848650;10;No Coupon;Facebook;2647,75;2647,75;Correct;July;7
ORD200395;25/04/2025;C30010;Phone;3;127,41;830 Main St;Gift Card;Delivered;TRK35386084;7;Save10;Referral;382,23;382,23;Correct;April;4
ORD200396;01/12/2023;C99217;Tablet;5;287,13;778 Main St;Online;Shipped;TRK82004594;10;Save10;Email;1435,65;1435,65;Correct;December;12
ORD200397;28/09/2023;C30184;Monitor;1;427,06;987 Main St;Online;Cancelled;TRK86674704;1;Winter15;Referral;427,06;427,06;Correct;September;9
ORD200398;04/09/2024;C50275;Phone;5;53,93;729 Main St;Gift Card;Shipped;TRK98925264;7;Save10;Instagram;269,65;269,65;Correct;September;9
ORD200399;07/01/2024;C64641;Tablet;5;423,93;319 Main St;Debit Card;Returned;TRK32012588;5;Freeship;Facebook;2119,65;2119,65;Correct;January;1
ORD200400;28/09/2024;C56266;Desk;4;160,22;304 Main St;Debit Card;Returned;TRK60088901;9;Winter15;Instagram;640,88;640,88;Correct;September;9
ORD200401;09/04/2025;C98635;Printer;1;538,68;197 Main St;Debit Card;Returned;TRK14225465;6;No Coupon;Referral;538,68;538,68;Correct;April;4
ORD200402;09/04/2023;C83026;Printer;5;337,38;858 Main St;Gift Card;Shipped;TRK79746259;5;No Coupon;Referral;1686,9;1686,9;Correct;April;4
ORD200403;10/11/2024;C28893;Tablet;1;620,21;740 Main St;Online;Returned;TRK98333066;1;Freeship;Referral;620,21;620,21;Correct;November;11
ORD200404;09/03/2023;C45482;Monitor;2;99,1;440 Main St;Cash;Delivered;TRK54571699;6;No Coupon;Instagram;198,2;198,2;Correct;March;3
ORD200405;26/01/2025;C97774;Monitor;4;451,97;603 Main St;Online;Cancelled;TRK64664424;7;Winter15;Email;1807,88;1807,88;Correct;January;1
ORD200406;10/12/2023;C11657;Tablet;4;66,1;572 Main St;Cash;Returned;TRK50284486;9;Winter15;Google;264,4;264,4;Correct;December;12
ORD200407;13/08/2023;C85993;Tablet;4;547,32;250 Main St;Cash;Returned;TRK72547640;8;Freeship;Instagram;2189,28;2189,28;Correct;August;8
ORD200408;01/01/2025;C11906;Printer;3;412,53;536 Main St;Online;Pending;TRK31140158;6;Winter15;Google;1237,59;1237,59;Correct;January;1
ORD200409;28/06/2023;C45187;Desk;5;84,13;767 Main St;Online;Delivered;TRK12320793;9;Save10;Google;420,65;420,65;Correct;June;6
ORD200410;18/01/2024;C37375;Tablet;2;518,23;184 Main St;Debit Card;Shipped;TRK52470162;5;No Coupon;Email;1036,46;1036,46;Correct;January;1
ORD200411;19/06/2024;C66567;Desk;2;39,51;981 Main St;Online;Shipped;TRK21174822;5;No Coupon;Facebook;79,02;79,02;Correct;June;6
ORD200412;11/04/2025;C42451;Tablet;5;133,01;246 Main St;Credit Card;Returned;TRK31313343;10;No Coupon;Facebook;665,05;665,05;Correct;April;4
ORD200413;08/10/2023;C13923;Tablet;1;118,8;123 Main St;Online;Delivered;TRK87598790;6;Save10;Email;118,8;118,8;Correct;October;10
ORD200414;04/05/2025;C11829;Desk;2;139,57;797 Main St;Cash;Delivered;TRK84229257;4;Winter15;Facebook;279,14;279,14;Correct;May;5
ORD200415;06/04/2025;C62169;Chair;1;184,15;655 Main St;Gift Card;Shipped;TRK64558985;5;Freeship;Facebook;184,15;184,15;Correct;April;4
ORD200416;18/07/2023;C20881;Laptop;2;644,05;652 Main St;Gift Card;Cancelled;TRK26263902;5;Winter15;Referral;1288,1;1288,1;Correct;July;7
ORD200417;24/10/2023;C44492;Laptop;5;55,41;954 Main St;Online;Cancelled;TRK51429869;5;No Coupon;Google;277,05;277,05;Check;October;10
ORD200418;11/01/2023;C74169;Printer;1;310,93;862 Main St;Online;Cancelled;TRK66144809;3;No Coupon;Facebook;310,93;310,93;Correct;January;1
ORD200419;17/04/2024;C70999;Tablet;2;216,66;885 Main St;Debit Card;Pending;TRK75644156;6;Freeship;Instagram;433,32;433,32;Correct;April;4
ORD200420;29/11/2024;C11921;Phone;1;452,7;439 Main St;Debit Card;Shipped;TRK91362635;5;Freeship;Instagram;452,7;452,7;Correct;November;11
ORD200421;15/10/2023;C50683;Chair;2;288,21;769 Main St;Debit Card;Cancelled;TRK53032122;5;No Coupon;Email;576,42;576,42;Correct;October;10
ORD200422;05/06/2023;C76140;Phone;4;206,6;914 Main St;Gift Card;Returned;TRK25861469;6;Winter15;Referral;826,4;826,4;Correct;June;6
ORD200423;20/07/2024;C94311;Printer;4;685,2;195 Main St;Gift Card;Cancelled;TRK97308771;6;Winter15;Google;2740,8;2740,8;Correct;July;7
ORD200424;12/04/2023;C49491;Chair;5;22,94;339 Main St;Cash;Pending;TRK64012257;10;No Coupon;Email;114,7;114,7;Correct;April;4
ORD200425;09/03/2023;C40648;Laptop;2;301,88;488 Main St;Gift Card;Returned;TRK25325993;5;Winter15;Email;603,76;603,76;Correct;March;3
ORD200426;16/03/2025;C40967;Monitor;5;57,45;315 Main St;Cash;Cancelled;TRK24839296;10;No Coupon;Facebook;287,25;287,25;Correct;March;3
ORD200427;18/12/2024;C25406;Desk;1;161,24;379 Main St;Credit Card;Pending;TRK70952564;3;Winter15;Instagram;161,24;161,24;Correct;December;12
ORD200428;26/11/2024;C77085;Chair;4;262,58;895 Main St;Online;Cancelled;TRK57227640;8;Winter15;Email;1050,32;1050,32;Correct;November;11
ORD200429;19/12/2024;C38126;Printer;4;515,19;522 Main St;Credit Card;Pending;TRK90838498;9;Save10;Facebook;2060,76;2060,76;Correct;December;12
ORD200430;07/06/2023;C87448;Phone;1;450,07;433 Main St;Gift Card;Shipped;TRK44134016;6;Freeship;Google;450,07;450,07;Correct;June;6
ORD200431;06/10/2024;C62312;Printer;1;52,54;651 Main St;Debit Card;Cancelled;TRK59623037;6;Winter15;Facebook;52,54;52,54;Correct;October;10
ORD200432;04/09/2023;C58443;Tablet;2;424,32;662 Main St;Credit Card;Returned;TRK77163738;6;No Coupon;Referral;848,64;848,64;Correct;September;9
ORD200433;26/08/2023;C36613;Monitor;3;631,64;785 Main St;Credit Card;Returned;TRK13282106;3;Freeship;Facebook;1894,92;1894,92;Correct;August;8
ORD200434;22/10/2023;C73893;Printer;5;327,68;384 Main St;Credit Card;Returned;TRK85939879;6;No Coupon;Facebook;1638,4;1638,4;Correct;October;10
ORD200435;27/05/2023;C48601;Printer;1;414,47;101 Main St;Debit Card;Returned;TRK97868309;3;Freeship;Instagram;414,47;414,47;Correct;May;5
ORD200436;11/02/2023;C14568;Laptop;4;221,33;651 Main St;Online;Pending;TRK73545796;5;No Coupon;Google;885,32;885,32;Correct;February;2
ORD200437;18/04/2024;C63378;Phone;1;512,39;955 Main St;Online;Delivered;TRK20863705;2;Freeship;Instagram;512,39;512,39;Correct;April;4
ORD200438;03/01/2025;C77800;Tablet;3;459,34;436 Main St;Gift Card;Pending;TRK27439574;3;Save10;Instagram;1378,02;1378,02;Correct;January;1
ORD200439;08/09/2024;C91155;Tablet;1;146,32;321 Main St;Online;Shipped;TRK36260319;4;Winter15;Facebook;146,32;146,32;Correct;September;9
ORD200440;05/11/2024;C60215;Desk;4;83,6;978 Main St;Debit Card;Pending;TRK31727767;4;Save10;Facebook;334,4;334,4;Correct;November;11
ORD200441;13/12/2023;C52915;Printer;2;328,54;475 Main St;Gift Card;Returned;TRK79466982;6;Freeship;Email;657,08;657,08;Correct;December;12
ORD200442;06/05/2024;C72588;Chair;5;314,94;661 Main St;Cash;Pending;TRK43410829;8;Save10;Instagram;1574,7;1574,7;Correct;May;5
ORD200443;14/05/2024;C61668;Chair;2;69,64;813 Main St;Cash;Returned;TRK58970302;6;No Coupon;Facebook;139,28;139,28;Correct;May;5
ORD200444;08/06/2024;C79508;Printer;1;135,17;585 Main St;Online;Shipped;TRK61882353;6;Freeship;Instagram;135,17;135,17;Correct;June;6
ORD200445;23/03/2024;C94569;Phone;1;487,21;227 Main St;Cash;Delivered;TRK31351770;3;Save10;Referral;487,21;487,21;Correct;March;3
ORD200446;18/10/2023;C89592;Laptop;5;509,58;262 Main St;Online;Delivered;TRK49442402;6;Freeship;Instagram;2547,9;2547,9;Correct;October;10
ORD200447;07/04/2024;C48207;Printer;2;416,81;356 Main St;Cash;Returned;TRK45355655;2;No Coupon;Facebook;833,62;833,62;Correct;April;4
ORD200448;04/09/2023;C16776;Laptop;2;160;854 Main St;Cash;Pending;TRK12860600;4;Save10;Instagram;320;320;Correct;September;9
ORD200449;26/08/2024;C91518;Tablet;3;253,05;286 Main St;Online;Pending;TRK48688724;3;No Coupon;Instagram;759,15;759,15;Correct;August;8
ORD200450;15/01/2024;C36408;Monitor;5;615,1;160 Main St;Gift Card;Returned;TRK94023253;10;Winter15;Instagram;3075,5;3075,5;Correct;January;1
ORD200451;01/04/2023;C14837;Monitor;1;183,18;647 Main St;Debit Card;Cancelled;TRK17501136;6;Save10;Email;183,18;183,18;Correct;April;4
ORD200452;23/07/2023;C36467;Printer;1;75,78;581 Main St;Cash;Pending;TRK20863987;5;Save10;Google;75,78;75,78;Correct;July;7
ORD200453;02/05/2025;C15017;Tablet;1;675,57;492 Main St;Cash;Shipped;TRK51241924;1;Winter15;Facebook;675,57;675,57;Correct;May;5
ORD200454;27/11/2024;C54759;Laptop;1;109,29;686 Main St;Debit Card;Cancelled;TRK75583042;5;Freeship;Google;109,29;109,29;Correct;November;11
ORD200455;26/03/2024;C58341;Phone;1;639,83;874 Main St;Debit Card;Pending;TRK32856728;2;Save10;Referral;639,83;639,83;Correct;March;3
ORD200456;26/06/2023;C94479;Desk;5;62,81;259 Main St;Credit Card;Shipped;TRK69089975;9;Save10;Facebook;314,05;314,05;Correct;June;6
ORD200457;25/05/2025;C50236;Desk;4;615,83;545 Main St;Online;Returned;TRK67692578;4;Winter15;Instagram;2463,32;2463,32;Correct;May;5
ORD200458;02/07/2024;C31412;Monitor;4;510,58;196 Main St;Credit Card;Returned;TRK61946127;7;Winter15;Email;2042,32;2042,32;Correct;July;7
ORD200459;24/07/2024;C90142;Desk;1;334,39;433 Main St;Credit Card;Returned;TRK39717191;2;No Coupon;Instagram;334,39;334,39;Correct;July;7
ORD200460;06/10/2024;C83548;Laptop;1;144,25;474 Main St;Cash;Returned;TRK93822942;2;Winter15;Referral;144,25;144,25;Correct;October;10
ORD200461;08/06/2024;C29697;Tablet;1;401,82;407 Main St;Credit Card;Shipped;TRK47776482;5;Freeship;Google;401,82;401,82;Correct;June;6
ORD200462;31/03/2025;C22991;Phone;1;252,68;731 Main St;Online;Cancelled;TRK32796086;1;No Coupon;Referral;252,68;252,68;Correct;March;3
ORD200463;26/05/2023;C25276;Laptop;5;662,78;214 Main St;Debit Card;Shipped;TRK14011732;9;Save10;Instagram;3313,9;3313,9;Check;May;5
ORD200464;14/03/2023;C39176;Tablet;4;434,42;739 Main St;Online;Cancelled;TRK71418686;6;Freeship;Google;1737,68;1737,68;Correct;March;3
ORD200465;26/02/2024;C58773;Printer;5;513,49;391 Main St;Gift Card;Cancelled;TRK65438300;8;No Coupon;Google;2567,45;2567,45;Correct;February;2
ORD200466;18/07/2023;C37412;Phone;1;432,47;895 Main St;Cash;Delivered;TRK97829604;4;Freeship;Referral;432,47;432,47;Correct;July;7
ORD200467;30/08/2024;C36492;Desk;1;45,94;572 Main St;Cash;Cancelled;TRK44350440;2;Winter15;Email;45,94;45,94;Correct;August;8
ORD200468;21/06/2025;C90110;Phone;1;418,36;998 Main St;Credit Card;Delivered;TRK60203957;5;Freeship;Email;418,36;418,36;Correct;June;6
ORD200469;26/11/2023;C13877;Chair;5;676,98;893 Main St;Cash;Cancelled;TRK17254691;5;No Coupon;Facebook;3384,9;3384,9;Correct;November;11
ORD200470;29/09/2023;C25149;Tablet;4;263,62;672 Main St;Cash;Shipped;TRK33538608;5;Save10;Email;1054,48;1054,48;Correct;September;9
ORD200471;19/04/2025;C52717;Desk;5;551,27;395 Main St;Online;Cancelled;TRK27625571;7;Freeship;Referral;2756,35;2756,35;Correct;April;4
ORD200472;06/01/2023;C60029;Chair;3;508,12;796 Main St;Credit Card;Cancelled;TRK86461316;8;Freeship;Referral;1524,36;1524,36;Check;January;1
ORD200473;25/02/2025;C28552;Chair;2;14,93;449 Main St;Online;Shipped;TRK71597160;4;No Coupon;Facebook;29,86;29,86;Correct;February;2
ORD200474;15/11/2023;C72293;Printer;3;229,34;398 Main St;Credit Card;Shipped;TRK84378003;6;Save10;Referral;688,02;688,02;Correct;November;11
ORD200475;19/04/2025;C29844;Tablet;2;438,62;363 Main St;Cash;Cancelled;TRK91642337;3;Save10;Facebook;877,24;877,24;Correct;April;4
ORD200476;15/01/2024;C77872;Phone;2;513,59;867 Main St;Online;Returned;TRK19292184;4;Freeship;Referral;1027,18;1027,18;Correct;January;1
ORD200477;05/03/2025;C56564;Phone;2;253,74;481 Main St;Online;Shipped;TRK13166044;5;Save10;Google;507,48;507,48;Correct;March;3
ORD200478;01/11/2024;C16758;Tablet;3;62,77;914 Main St;Gift Card;Shipped;TRK88544431;6;Freeship;Referral;188,31;188,31;Correct;November;11
ORD200479;18/02/2023;C87011;Monitor;4;25,29;943 Main St;Credit Card;Pending;TRK21429162;8;No Coupon;Google;101,16;101,16;Correct;February;2
ORD200480;16/06/2023;C21147;Chair;1;335,1;126 Main St;Debit Card;Pending;TRK93171043;6;Freeship;Referral;335,1;335,1;Correct;June;6
ORD200481;23/04/2023;C94568;Laptop;4;484,85;317 Main St;Debit Card;Delivered;TRK58653915;5;Winter15;Referral;1939,4;1939,4;Correct;April;4
ORD200482;02/03/2025;C35852;Monitor;3;381,41;989 Main St;Online;Pending;TRK22302049;6;No Coupon;Instagram;1144,23;1144,23;Correct;March;3
ORD200483;18/01/2023;C66462;Phone;5;347,92;982 Main St;Cash;Pending;TRK52743700;6;Winter15;Google;1739,6;1739,6;Check;January;1
ORD200484;29/05/2024;C29092;Chair;4;15,01;767 Main St;Cash;Cancelled;TRK90455340;6;No Coupon;Facebook;60,04;60,04;Correct;May;5
ORD200485;01/08/2023;C46651;Chair;3;404,79;764 Main St;Cash;Shipped;TRK67679195;6;Save10;Instagram;1214,37;1214,37;Check;August;8
ORD200486;03/02/2023;C88981;Printer;4;611,26;558 Main St;Cash;Shipped;TRK75267873;5;Save10;Referral;2445,04;2445,04;Correct;February;2
ORD200487;09/03/2023;C40136;Printer;3;346,52;211 Main St;Credit Card;Pending;TRK92924852;3;Save10;Google;1039,56;1039,56;Correct;March;3
ORD200488;05/12/2024;C81573;Chair;1;36,65;556 Main St;Online;Cancelled;TRK96522994;1;Winter15;Email;36,65;36,65;Correct;December;12
ORD200489;05/09/2023;C11940;Tablet;3;149,34;589 Main St;Gift Card;Cancelled;TRK85466461;7;Winter15;Email;448,02;448,02;Correct;September;9
ORD200490;22/07/2024;C50097;Chair;5;467,81;539 Main St;Online;Cancelled;TRK62785150;10;No Coupon;Facebook;2339,05;2339,05;Correct;July;7
ORD200491;05/01/2023;C98168;Phone;5;420,7;481 Main St;Cash;Pending;TRK56423359;5;Winter15;Facebook;2103,5;2103,5;Correct;January;1
ORD200492;25/10/2023;C39074;Laptop;5;606,52;103 Main St;Debit Card;Shipped;TRK13027036;6;Save10;Instagram;3032,6;3032,6;Correct;October;10
ORD200493;28/01/2025;C84908;Phone;1;420,26;372 Main St;Credit Card;Pending;TRK64135970;4;Freeship;Facebook;420,26;420,26;Correct;January;1
ORD200494;19/07/2023;C64516;Laptop;3;505,79;459 Main St;Debit Card;Pending;TRK63920573;3;Freeship;Referral;1517,37;1517,37;Check;July;7
ORD200495;05/06/2025;C63827;Phone;4;493,73;947 Main St;Debit Card;Pending;TRK35730581;6;Save10;Facebook;1974,92;1974,92;Correct;June;6
ORD200496;14/03/2025;C93618;Printer;3;201,21;249 Main St;Online;Cancelled;TRK66129326;3;Save10;Google;603,63;603,63;Correct;March;3
ORD200497;24/10/2024;C93948;Printer;3;112,29;454 Main St;Gift Card;Shipped;TRK77358113;6;No Coupon;Google;336,87;336,87;Correct;October;10
ORD200498;12/07/2023;C73961;Tablet;4;132,56;306 Main St;Cash;Returned;TRK32607173;8;Winter15;Instagram;530,24;530,24;Correct;July;7
ORD200499;06/04/2023;C18138;Printer;3;539,46;520 Main St;Credit Card;Shipped;TRK20289483;4;Save10;Facebook;1618,38;1618,38;Correct;April;4
ORD200500;07/04/2024;C79475;Laptop;5;508,59;169 Main St;Cash;Returned;TRK42168516;8;Winter15;Facebook;2542,95;2542,95;Correct;April;4
ORD200501;04/02/2024;C88546;Desk;4;203,46;226 Main St;Credit Card;Pending;TRK19867754;7;Save10;Referral;813,84;813,84;Correct;February;2
ORD200502;20/05/2023;C69332;Monitor;3;565,25;745 Main St;Debit Card;Returned;TRK65718848;7;Save10;Email;1695,75;1695,75;Correct;May;5
ORD200503;31/08/2023;C64554;Tablet;3;136,84;498 Main St;Online;Pending;TRK95384568;4;Freeship;Facebook;410,52;410,52;Correct;August;8
ORD200504;11/06/2025;C11676;Monitor;2;464,5;805 Main St;Online;Cancelled;TRK35726395;2;Winter15;Instagram;929;929;Correct;June;6
ORD200505;11/06/2023;C36014;Printer;2;434,97;558 Main St;Online;Shipped;TRK97246526;7;No Coupon;Email;869,94;869,94;Correct;June;6
ORD200506;25/07/2023;C23279;Monitor;2;43,67;696 Main St;Cash;Returned;TRK58039693;4;Winter15;Instagram;87,34;87,34;Correct;July;7
ORD200507;05/07/2023;C86481;Phone;1;171,59;546 Main St;Credit Card;Pending;TRK87513944;5;Winter15;Email;171,59;171,59;Correct;July;7
ORD200508;14/05/2025;C39550;Phone;1;558,27;976 Main St;Online;Delivered;TRK24120267;1;No Coupon;Referral;558,27;558,27;Correct;May;5
ORD200509;15/02/2023;C68937;Laptop;2;425,03;560 Main St;Cash;Returned;TRK31908657;2;Winter15;Google;850,06;850,06;Correct;February;2
ORD200510;16/12/2024;C72533;Printer;1;376,76;389 Main St;Debit Card;Delivered;TRK51288986;5;Save10;Email;376,76;376,76;Correct;December;12
ORD200511;15/03/2024;C11415;Monitor;5;575,24;267 Main St;Cash;Delivered;TRK65061457;7;Winter15;Email;2876,2;2876,2;Correct;March;3
ORD200512;27/09/2024;C14114;Desk;3;568,02;856 Main St;Online;Pending;TRK63290700;3;Freeship;Instagram;1704,06;1704,06;Correct;September;9
ORD200513;09/02/2025;C64128;Tablet;3;94,88;533 Main St;Gift Card;Shipped;TRK37053575;8;No Coupon;Referral;284,64;284,64;Correct;February;2
ORD200514;16/04/2023;C15629;Printer;3;304,15;492 Main St;Gift Card;Shipped;TRK64926044;3;Winter15;Instagram;912,45;912,45;Correct;April;4
ORD200515;14/03/2023;C67561;Phone;3;553,52;160 Main St;Gift Card;Shipped;TRK75900717;4;Freeship;Facebook;1660,56;1660,56;Correct;March;3
ORD200516;07/04/2024;C47022;Monitor;3;166,99;208 Main St;Cash;Returned;TRK28855040;8;No Coupon;Facebook;500,97;500,97;Correct;April;4
ORD200517;09/04/2024;C55205;Tablet;4;198,35;943 Main St;Cash;Cancelled;TRK88141634;7;Freeship;Google;793,4;793,4;Correct;April;4
ORD200518;13/06/2025;C30686;Printer;4;403,58;319 Main St;Online;Pending;TRK59807273;9;Save10;Referral;1614,32;1614,32;Correct;June;6
ORD200519;10/05/2025;C71797;Laptop;4;464,29;941 Main St;Debit Card;Returned;TRK66010667;5;Save10;Email;1857,16;1857,16;Correct;May;5
ORD200520;10/03/2023;C66332;Monitor;3;635,98;959 Main St;Cash;Returned;TRK27063398;5;No Coupon;Referral;1907,94;1907,94;Correct;March;3
ORD200521;25/02/2024;C82318;Phone;1;528,06;991 Main St;Credit Card;Shipped;TRK37534165;2;No Coupon;Facebook;528,06;528,06;Correct;February;2
ORD200522;20/04/2024;C66254;Chair;1;515,32;740 Main St;Gift Card;Cancelled;TRK82843861;1;Freeship;Email;515,32;515,32;Correct;April;4
ORD200523;18/02/2025;C65083;Desk;4;657,79;652 Main St;Credit Card;Returned;TRK60937148;6;Winter15;Google;2631,16;2631,16;Correct;February;2
ORD200524;25/10/2023;C44778;Phone;1;153;103 Main St;Credit Card;Returned;TRK92617366;4;No Coupon;Referral;153;153;Correct;October;10
ORD200525;03/12/2023;C54499;Monitor;1;668,48;160 Main St;Debit Card;Shipped;TRK18061555;1;Save10;Email;668,48;668,48;Correct;December;12
ORD200526;29/02/2024;C91201;Desk;2;46,5;837 Main St;Cash;Returned;TRK63526023;7;Winter15;Google;93;93;Correct;February;2
ORD200527;19/08/2024;C27202;Chair;5;653,47;967 Main St;Credit Card;Cancelled;TRK75406128;10;Save10;Referral;3267,35;3267,35;Check;August;8
ORD200528;26/02/2025;C32011;Chair;1;628,89;686 Main St;Credit Card;Returned;TRK70997744;2;Save10;Referral;628,89;628,89;Correct;February;2
ORD200529;07/04/2024;C21181;Tablet;2;675,1;938 Main St;Cash;Pending;TRK50363421;4;Freeship;Google;1350,2;1350,2;Correct;April;4
ORD200530;18/07/2024;C98450;Chair;4;89,41;613 Main St;Online;Pending;TRK14809530;9;No Coupon;Google;357,64;357,64;Correct;July;7
ORD200531;02/07/2024;C64502;Desk;5;320,01;722 Main St;Gift Card;Delivered;TRK14914388;6;No Coupon;Referral;1600,05;1600,05;Correct;July;7
ORD200532;03/05/2025;C47365;Laptop;2;41;369 Main St;Online;Delivered;TRK42207882;7;No Coupon;Email;82;82;Correct;May;5
